order_date,year,month,product_code,product_type,revenue,products
2019-07-03,2019,July,Prod048,"Own Brand",1069,1
2019-07-01,2019,July,Prod049,"Own Brand",103092,89
2019-07-12,2019,July,Prod051,"Own Brand",97444,90
2019-07-04,2019,July,Prod052,"Own Brand",264183,172
2019-07-18,2019,July,Prod053,"Own Brand",914273,3870
2019-07-12,2019,July,Prod056,"Own Brand",200816,723
2019-07-03,2019,July,Prod057,"Own Brand",248737,467
2019-07-29,2019,July,Prod058,"Own Brand",53506,121
2019-07-05,2019,July,Prod059,"Own Brand",59921,92
2019-07-02,2019,July,Prod060,"Own Brand",719638,1660
2019-07-23,2019,July,Prod061,"Own Brand",278633,622
2019-07-22,2019,July,Prod065,"Own Brand",876538,3578
2019-07-26,2019,July,Prod067,"Distribution",148444,640
2019-07-26,2019,July,Prod077,"Distribution",368264,497
2019-07-16,2019,July,Prod089,"Own Brand",2032,16
2019-07-18,2019,July,Prod090,"Own Brand",181200,3650
2019-07-08,2019,July,Prod091,"Own Brand",17523,291
2019-07-02,2019,July,Prod092,"Own Brand",50324,2267
2019-07-23,2019,July,Prod096,"Own Brand",3968,220
2019-07-12,2019,July,Prod098,"Own Brand",37632,298
2019-07-15,2019,July,Prod102,"Own Brand",434876,447
2019-07-01,2019,July,Prod103,"Own Brand",25927,22
2019-07-15,2019,July,Prod106,"Own Brand",102964,80
2019-07-15,2019,July,Prod110,"Distribution",36185,27
2019-07-03,2019,July,Prod113,"Distribution",191227,581
2019-07-08,2019,July,Prod114,"Distribution",35590,121
2019-07-31,2019,July,Prod116,"Distribution",83635,273
2019-07-12,2019,July,Prod117,"Distribution",170247,685
2019-07-16,2019,July,Prod118,"Distribution",2944,17
2019-07-24,2019,July,Prod119,"Distribution",3722,24
2019-07-30,2019,July,Prod120,"Distribution",15657,52
2019-07-19,2019,July,Prod121,"Distribution",223451,1099
2019-07-18,2019,July,Prod122,"Own Brand",28951,127
2019-07-04,2019,July,Prod123,"Own Brand",381611,933
2019-07-12,2019,July,Prod126,"Own Brand",65342,242
2019-07-26,2019,July,Prod128,"Distribution",24872,38
2019-07-05,2019,July,Prod129,"Distribution",233621,454
2019-07-30,2019,July,Prod131,"Distribution",484073,885
2019-07-03,2019,July,Prod132,"Distribution",73500,168
2019-07-03,2019,July,Prod133,"Own Brand",12380,15
2019-07-05,2019,July,Prod134,"Own Brand",82127,246
2019-07-12,2019,July,Prod135,"Own Brand",34957,179
2019-07-09,2019,July,Prod137,"Own Brand",7379,24
2019-07-30,2019,July,Prod138,"Own Brand",778,4
2019-07-19,2019,July,Prod139,"Own Brand",97,1
2019-07-08,2019,July,Prod140,"Own Brand",7510,42
2019-07-01,2019,July,Prod145,"Distribution",82017,77
2019-07-01,2019,July,Prod149,"Own Brand",6283,11
2019-07-04,2019,July,Prod150,"Own Brand",101195,288
2019-07-26,2019,July,Prod152,"Own Brand",157,1
2019-07-19,2019,July,Prod156,"Own Brand",282,1
2019-07-05,2019,July,Prod159,"Distribution",772164,784
2019-07-17,2019,July,Prod160,"Distribution",25742,23
2019-07-01,2019,July,Prod161,"Distribution",12087,17
2019-07-30,2019,July,Prod165,"Own Brand",227370,296
2019-07-09,2019,July,Prod166,"Own Brand",84344,99
2019-07-01,2019,July,Prod167,"Own Brand",104483,98
2019-07-29,2019,July,Prod168,"Own Brand",29778,28
2019-07-12,2019,July,Prod176,"Distribution",17666,20
2019-07-30,2019,July,Prod182,"Own Brand",287,1
2019-07-08,2019,July,Prod205,"Distribution",6537,8
2019-07-01,2019,July,Prod206,"Distribution",184606,159
2019-07-12,2019,July,Prod207,"Distribution",14810,13
2019-07-12,2019,July,Prod208,"Own Brand",7602,38
2019-07-15,2019,July,Prod209,"Own Brand",236453,580
2019-07-19,2019,July,Prod210,"Own Brand",254066,261
2019-07-23,2019,July,Prod212,"Own Brand",271415,280
2019-07-08,2019,July,Prod213,"Own Brand",51269,181
2019-07-05,2019,July,Prod214,"Own Brand",269859,214
2019-07-19,2019,July,Prod215,"Own Brand",314614,246
2019-07-08,2019,July,Prod216,"Own Brand",116746,254
2019-07-08,2019,July,Prod218,"Distribution",13665,73
2019-07-08,2019,July,Prod219,"Distribution",288,2
2019-07-23,2019,July,Prod220,"Distribution",108017,139
2019-07-08,2019,July,Prod221,"Distribution",123401,319
2019-07-25,2019,July,Prod224,"Own Brand",70791,838
2019-07-11,2019,July,Prod229,"Own Brand",2064,6
2019-07-02,2019,July,Prod231,"Own Brand",8014,55
2019-07-02,2019,July,Prod232,"Own Brand",344176,4736
2019-07-30,2019,July,Prod235,"Distribution",431,3
2019-07-03,2019,July,Prod236,"Distribution",497546,7038
2019-07-05,2019,July,Prod237,"Distribution",642224,10055
2019-07-30,2019,July,Prod238,"Own Brand",40532,659
2019-07-18,2019,July,Prod241,"Own Brand",64288,870
2019-07-03,2019,July,Prod242,"Own Brand",4046,31
2019-07-03,2019,July,Prod243,"Own Brand",525581,4130
2019-07-19,2019,July,Prod244,"Own Brand",217281,1829
2019-07-12,2019,July,Prod246,"Own Brand",3666,43
2019-07-02,2019,July,Prod249,"Distribution",9117,94
2019-07-02,2019,July,Prod250,"Distribution",48919,636
2019-07-10,2019,July,Prod251,"Distribution",82391,800
2019-07-02,2019,July,Prod252,"Distribution",236351,1219
2019-07-08,2019,July,Prod254,"Own Brand",91593,766
2019-07-09,2019,July,Prod255,"Own Brand",79927,519
2019-07-05,2019,July,Prod257,"Own Brand",4815,53
2019-07-29,2019,July,Prod258,"Own Brand",21796,160
2019-07-17,2019,July,Prod260,"Own Brand",130646,1480
2019-07-05,2019,July,Prod261,"Own Brand",173554,377
2019-07-04,2019,July,Prod263,"Distribution",9416,65
2019-07-01,2019,July,Prod264,"Distribution",5371,39
2019-07-01,2019,July,Prod265,"Distribution",26442,58
2019-07-02,2019,July,Prod267,"Distribution",87473,137
2019-07-02,2019,July,Prod269,"Own Brand",22960,78
2019-07-01,2019,July,Prod270,"Own Brand",18222,67
2019-07-01,2019,July,Prod271,"Own Brand",115536,286
2019-07-12,2019,July,Prod273,"Own Brand",3034,16
2019-07-12,2019,July,Prod274,"Own Brand",2210,15
2019-07-02,2019,July,Prod275,"Own Brand",17437,45
2019-07-17,2019,July,Prod276,"Own Brand",10438,21
2019-07-01,2019,July,Prod278,"Distribution",16446,53
2019-07-01,2019,July,Prod279,"Distribution",30688,80
2019-06-03,2019,June,Prod005,"Own Brand",25292,25
2019-06-17,2019,June,Prod009,"Own Brand",51716,42
2019-06-03,2019,June,Prod011,"Own Brand",3185,3
2019-06-07,2019,June,Prod018,"Own Brand",413723,187
2019-06-28,2019,June,Prod024,"Distribution",389666,205
2019-06-03,2019,June,Prod025,"Distribution",111495,34
2019-06-24,2019,June,Prod030,"Distribution",36023,21
2019-06-05,2019,June,Prod039,"Own Brand",16027,10
2019-06-17,2019,June,Prod040,"Own Brand",442783,436
2019-06-10,2019,June,Prod041,"Own Brand",11824,9
2019-06-18,2019,June,Prod042,"Own Brand",52982,33
2019-06-21,2019,June,Prod043,"Own Brand",19115,28
2019-06-03,2019,June,Prod044,"Own Brand",341142,161
2019-06-10,2019,June,Prod045,"Own Brand",50302,24
2019-06-13,2019,June,Prod046,"Own Brand",431,1
2019-06-13,2019,June,Prod047,"Own Brand",410024,400
2019-06-18,2019,June,Prod048,"Own Brand",16588,10
2019-06-19,2019,June,Prod049,"Own Brand",805849,780
2019-06-21,2019,June,Prod050,"Own Brand",1755,3
2019-06-19,2019,June,Prod051,"Own Brand",99735,102
2019-06-01,2019,June,Prod052,"Own Brand",386250,218
2019-06-11,2019,June,Prod053,"Own Brand",486606,1954
2019-06-12,2019,June,Prod056,"Own Brand",106522,401
2019-06-05,2019,June,Prod057,"Own Brand",419783,727
2019-06-05,2019,June,Prod059,"Own Brand",58870,89
2019-06-03,2019,June,Prod060,"Own Brand",720876,1605
2019-06-24,2019,June,Prod062,"Own Brand",755,2
2019-06-06,2019,June,Prod065,"Own Brand",546262,2162
2019-06-14,2019,June,Prod077,"Distribution",92065,124
2019-06-21,2019,June,Prod088,"Own Brand",21482,667
2019-06-05,2019,June,Prod089,"Own Brand",2287,21
2019-06-27,2019,June,Prod090,"Own Brand",162315,3416
2019-06-12,2019,June,Prod091,"Own Brand",5515,108
2019-06-06,2019,June,Prod096,"Own Brand",1324,73
2019-06-06,2019,June,Prod098,"Own Brand",42639,349
2019-06-24,2019,June,Prod102,"Own Brand",394556,362
2019-06-03,2019,June,Prod103,"Own Brand",10861,9
2019-06-17,2019,June,Prod106,"Own Brand",230297,206
2019-06-07,2019,June,Prod110,"Distribution",64190,40
2019-06-03,2019,June,Prod113,"Distribution",268031,845
2019-06-19,2019,June,Prod114,"Distribution",36035,120
2019-06-05,2019,June,Prod116,"Distribution",49859,175
2019-06-13,2019,June,Prod117,"Distribution",203940,924
2019-06-06,2019,June,Prod118,"Distribution",4130,19
2019-06-04,2019,June,Prod119,"Distribution",3130,16
2019-06-03,2019,June,Prod120,"Distribution",102821,321
2019-06-24,2019,June,Prod121,"Distribution",191689,960
2019-06-17,2019,June,Prod122,"Own Brand",34288,162
2019-06-07,2019,June,Prod123,"Own Brand",178654,443
2019-06-24,2019,June,Prod126,"Own Brand",79385,299
2019-06-06,2019,June,Prod128,"Distribution",15529,20
2019-06-07,2019,June,Prod129,"Distribution",279190,841
2019-06-03,2019,June,Prod131,"Distribution",352632,821
2019-06-13,2019,June,Prod132,"Distribution",71315,163
2019-06-04,2019,June,Prod133,"Own Brand",48478,65
2019-06-17,2019,June,Prod134,"Own Brand",63763,181
2019-06-24,2019,June,Prod135,"Own Brand",25661,134
2019-06-11,2019,June,Prod137,"Own Brand",15999,52
2019-06-24,2019,June,Prod138,"Own Brand",1194,6
2019-06-11,2019,June,Prod139,"Own Brand",2194,10
2019-06-04,2019,June,Prod140,"Own Brand",8481,48
2019-06-07,2019,June,Prod141,"Own Brand",144847,125
2019-06-14,2019,June,Prod143,"Distribution",15810,10
2019-06-17,2019,June,Prod145,"Distribution",271843,229
2019-06-05,2019,June,Prod149,"Own Brand",6876,9
2019-06-06,2019,June,Prod150,"Own Brand",118061,336
2019-06-03,2019,June,Prod152,"Own Brand",120,1
2019-06-07,2019,June,Prod159,"Distribution",410133,525
2019-06-26,2019,June,Prod160,"Distribution",1880,2
2019-06-06,2019,June,Prod161,"Distribution",122351,107
2019-06-21,2019,June,Prod162,"Distribution",43722,176
2019-06-19,2019,June,Prod165,"Own Brand",64345,145
2019-06-11,2019,June,Prod166,"Own Brand",146527,316
2019-06-14,2019,June,Prod167,"Own Brand",87439,76
2019-06-07,2019,June,Prod168,"Own Brand",48602,43
2019-06-26,2019,June,Prod170,"Own Brand",23917,81
2019-06-03,2019,June,Prod176,"Distribution",26499,30
2019-06-21,2019,June,Prod178,"Own Brand",384,1
2019-06-18,2019,June,Prod184,"Own Brand",194,1
2019-06-26,2019,June,Prod199,"Own Brand",13037,45
2019-06-21,2019,June,Prod205,"Distribution",5333,8
2019-06-01,2019,June,Prod206,"Distribution",94050,82
2019-06-01,2019,June,Prod207,"Distribution",10255,9
2019-06-07,2019,June,Prod208,"Own Brand",2481,12
2019-06-17,2019,June,Prod209,"Own Brand",117740,290
2019-06-07,2019,June,Prod210,"Own Brand",260813,271
2019-06-07,2019,June,Prod212,"Own Brand",252301,255
2019-06-10,2019,June,Prod213,"Own Brand",97408,335
2019-06-24,2019,June,Prod214,"Own Brand",135420,109
2019-06-28,2019,June,Prod215,"Own Brand",105393,84
2019-06-14,2019,June,Prod216,"Own Brand",108121,228
2019-06-28,2019,June,Prod218,"Distribution",3879,21
2019-06-01,2019,June,Prod219,"Distribution",2029,5
2019-06-11,2019,June,Prod220,"Distribution",107304,138
2019-06-24,2019,June,Prod221,"Distribution",78282,199
2019-06-20,2019,June,Prod229,"Own Brand",2861,7
2019-06-18,2019,June,Prod231,"Own Brand",1505,9
2019-06-17,2019,June,Prod232,"Own Brand",37351,450
2019-06-04,2019,June,Prod235,"Distribution",231,2
2019-06-13,2019,June,Prod236,"Distribution",37464,409
2019-06-03,2019,June,Prod237,"Distribution",525985,8342
2019-06-10,2019,June,Prod238,"Own Brand",10518,175
2019-06-17,2019,June,Prod241,"Own Brand",67800,973
2019-06-05,2019,June,Prod242,"Own Brand",8689,111
2019-06-05,2019,June,Prod243,"Own Brand",475929,3770
2019-06-05,2019,June,Prod244,"Own Brand",155015,1200
2019-06-17,2019,June,Prod246,"Own Brand",6898,70
2019-06-03,2019,June,Prod249,"Distribution",13399,136
2019-06-06,2019,June,Prod250,"Distribution",34289,431
2019-06-06,2019,June,Prod251,"Distribution",37037,513
2019-06-24,2019,June,Prod252,"Distribution",242451,1316
2019-06-13,2019,June,Prod254,"Own Brand",68769,575
2019-06-28,2019,June,Prod255,"Own Brand",45504,263
2019-06-24,2019,June,Prod257,"Own Brand",7222,80
2019-06-12,2019,June,Prod258,"Own Brand",1815,13
2019-06-24,2019,June,Prod260,"Own Brand",114556,1628
2019-06-03,2019,June,Prod261,"Own Brand",183978,459
2019-06-04,2019,June,Prod263,"Distribution",11930,64
2019-06-04,2019,June,Prod264,"Distribution",5785,46
2019-06-10,2019,June,Prod265,"Distribution",6051,27
2019-06-05,2019,June,Prod267,"Distribution",124688,167
2019-06-06,2019,June,Prod268,"Own Brand",20079,27
2019-06-04,2019,June,Prod269,"Own Brand",19893,74
2019-06-18,2019,June,Prod270,"Own Brand",12133,51
2019-06-05,2019,June,Prod271,"Own Brand",106720,283
2019-06-25,2019,June,Prod272,"Own Brand",6884,19
2019-06-07,2019,June,Prod273,"Own Brand",3770,26
2019-06-03,2019,June,Prod274,"Own Brand",4103,19
2019-06-04,2019,June,Prod275,"Own Brand",11887,44
2019-06-04,2019,June,Prod276,"Own Brand",21547,35
2019-06-04,2019,June,Prod278,"Distribution",11892,48
2019-06-03,2019,June,Prod279,"Distribution",19615,55
2019-03-01,2019,March,Prod005,"Own Brand",1574,5
2019-03-13,2019,March,Prod010,"Own Brand",888,2
2019-03-01,2019,March,Prod011,"Own Brand",1542,2
2019-03-15,2019,March,Prod016,"Own Brand",144209,80
2019-03-04,2019,March,Prod018,"Own Brand",351243,161
2019-03-04,2019,March,Prod024,"Distribution",308480,139
2019-03-01,2019,March,Prod025,"Distribution",30506,10
2019-03-15,2019,March,Prod030,"Distribution",96069,50
2019-03-04,2019,March,Prod040,"Own Brand",982456,485
2019-03-15,2019,March,Prod042,"Own Brand",252066,150
2019-03-06,2019,March,Prod043,"Own Brand",64740,68
2019-03-06,2019,March,Prod044,"Own Brand",731,1
2019-03-07,2019,March,Prod045,"Own Brand",132028,62
2019-03-06,2019,March,Prod046,"Own Brand",24711,41
2019-03-06,2019,March,Prod048,"Own Brand",1028,1
2019-03-06,2019,March,Prod049,"Own Brand",231544,220
2019-03-19,2019,March,Prod051,"Own Brand",74027,82
2019-03-01,2019,March,Prod052,"Own Brand",196837,126
2019-03-08,2019,March,Prod053,"Own Brand",534702,2292
2019-03-08,2019,March,Prod056,"Own Brand",73736,262
2019-03-05,2019,March,Prod057,"Own Brand",297389,631
2019-03-05,2019,March,Prod060,"Own Brand",535322,1198
2019-03-13,2019,March,Prod062,"Own Brand",45616,102
2019-03-05,2019,March,Prod065,"Own Brand",549843,2143
2019-03-19,2019,March,Prod067,"Distribution",74222,320
2019-03-19,2019,March,Prod077,"Distribution",92065,124
2019-03-12,2019,March,Prod088,"Own Brand",12889,400
2019-03-08,2019,March,Prod089,"Own Brand",21060,336
2019-03-07,2019,March,Prod090,"Own Brand",276270,6117
2019-03-08,2019,March,Prod091,"Own Brand",32629,619
2019-03-07,2019,March,Prod092,"Own Brand",28681,1100
2019-03-01,2019,March,Prod096,"Own Brand",4630,256
2019-03-06,2019,March,Prod098,"Own Brand",71221,576
2019-03-04,2019,March,Prod100,"Own Brand",903,3
2019-03-04,2019,March,Prod102,"Own Brand",525609,522
2019-03-11,2019,March,Prod103,"Own Brand",47404,42
2019-03-27,2019,March,Prod106,"Own Brand",152139,146
2019-03-04,2019,March,Prod110,"Distribution",63787,43
2019-03-06,2019,March,Prod113,"Distribution",227586,695
2019-03-05,2019,March,Prod114,"Distribution",39547,139
2019-03-05,2019,March,Prod116,"Distribution",70333,216
2019-03-13,2019,March,Prod117,"Distribution",247347,1199
2019-03-15,2019,March,Prod118,"Distribution",2074,12
2019-03-30,2019,March,Prod119,"Distribution",46505,300
2019-03-15,2019,March,Prod120,"Distribution",210353,857
2019-03-14,2019,March,Prod122,"Own Brand",77630,309
2019-03-11,2019,March,Prod123,"Own Brand",274103,700
2019-03-06,2019,March,Prod126,"Own Brand",64907,241
2019-03-21,2019,March,Prod128,"Distribution",59034,84
2019-03-08,2019,March,Prod129,"Distribution",191503,420
2019-03-08,2019,March,Prod131,"Distribution",347750,585
2019-03-06,2019,March,Prod133,"Own Brand",175503,270
2019-03-05,2019,March,Prod134,"Own Brand",58143,178
2019-03-11,2019,March,Prod135,"Own Brand",35423,185
2019-03-06,2019,March,Prod137,"Own Brand",12297,51
2019-03-12,2019,March,Prod138,"Own Brand",1144,5
2019-03-08,2019,March,Prod139,"Own Brand",667,7
2019-03-08,2019,March,Prod140,"Own Brand",9282,58
2019-03-27,2019,March,Prod145,"Distribution",327758,261
2019-03-01,2019,March,Prod149,"Own Brand",32643,35
2019-03-07,2019,March,Prod150,"Own Brand",84329,240
2019-03-13,2019,March,Prod152,"Own Brand",99657,206
2019-03-01,2019,March,Prod159,"Distribution",316165,303
2019-03-18,2019,March,Prod161,"Distribution",4318,9
2019-03-28,2019,March,Prod165,"Own Brand",23079,38
2019-03-13,2019,March,Prod166,"Own Brand",172901,260
2019-03-08,2019,March,Prod167,"Own Brand",59973,65
2019-03-02,2019,March,Prod170,"Own Brand",46,1
2019-03-15,2019,March,Prod176,"Distribution",8833,10
2019-03-22,2019,March,Prod184,"Own Brand",97,1
2019-03-20,2019,March,Prod186,"Own Brand",5856,11
2019-03-06,2019,March,Prod199,"Own Brand",5417,19
2019-03-06,2019,March,Prod201,"Own Brand",105824,384
2019-03-01,2019,March,Prod205,"Distribution",8652,18
2019-03-15,2019,March,Prod206,"Distribution",94797,81
2019-03-08,2019,March,Prod207,"Distribution",5333,7
2019-03-01,2019,March,Prod208,"Own Brand",6000,33
2019-03-29,2019,March,Prod209,"Own Brand",227443,561
2019-03-01,2019,March,Prod210,"Own Brand",176638,183
2019-03-22,2019,March,Prod212,"Own Brand",268403,275
2019-03-08,2019,March,Prod213,"Own Brand",50749,178
2019-03-29,2019,March,Prod214,"Own Brand",139591,114
2019-03-01,2019,March,Prod215,"Own Brand",107994,87
2019-03-15,2019,March,Prod216,"Own Brand",167733,354
2019-03-01,2019,March,Prod218,"Distribution",8726,46
2019-03-08,2019,March,Prod219,"Distribution",4460,13
2019-03-07,2019,March,Prod220,"Distribution",108212,140
2019-03-29,2019,March,Prod221,"Distribution",80431,208
2019-03-01,2019,March,Prod225,"Own Brand",441444,379
2019-03-14,2019,March,Prod226,"Own Brand",34940,51
2019-03-04,2019,March,Prod229,"Own Brand",467579,962
2019-03-26,2019,March,Prod231,"Own Brand",4445,34
2019-03-19,2019,March,Prod232,"Own Brand",14278,185
2019-03-19,2019,March,Prod235,"Distribution",2240,17
2019-03-04,2019,March,Prod236,"Distribution",77408,876
2019-03-07,2019,March,Prod238,"Own Brand",39761,613
2019-03-04,2019,March,Prod239,"Own Brand",704304,10789
