year,month,product_code,product_type,revenue
2020,June,Prod121,"Distribution",9198.8
2020,June,Prod271,"Own Brand",8486.5
2020,June,Prod260,"Own Brand",8030.1
2020,June,Prod061,"Own Brand",7002.8
2020,June,Prod122,"Own Brand",5108.8
2020,June,Prod262,"Own Brand",5039.1
2020,June,Prod129,"Distribution",4756
2020,June,Prod237,"Distribution",4714.2
2020,June,Prod072,"Distribution",3978.4
2020,June,Prod236,"Distribution",3407.5
2020,June,Prod090,"Own Brand",3198.2
2020,June,Prod255,"Own Brand",3176.7
2020,June,Prod268,"Own Brand",3153
2020,June,Prod265,"Distribution",2805.8
2020,June,Prod212,"Own Brand",2554.9
2020,June,Prod089,"Own Brand",2534
2020,June,Prod110,"Distribution",2519.5
2020,June,Prod254,"Own Brand",2388.5
2020,June,Prod278,"Distribution",2227.3
2020,June,Prod059,"Own Brand",2223
2020,June,Prod167,"Own Brand",2138.3
2020,June,Prod124,"Own Brand",2047
2020,June,Prod269,"Own Brand",1639.8
2020,June,Prod134,"Own Brand",1378.1
2020,June,Prod041,"Own Brand",1304.1
2020,June,Prod238,"Own Brand",1175.2
2020,June,Prod241,"Own Brand",1094.2
2020,June,Prod091,"Own Brand",1058
2020,June,Prod208,"Own Brand",1011.4
2020,June,Prod242,"Own Brand",976.4
2020,June,Prod114,"Distribution",971
2020,June,Prod045,"Own Brand",805.5
2020,June,Prod140,"Own Brand",767.6
2020,June,Prod098,"Own Brand",766.2
2020,June,Prod053,"Own Brand",754.3
2020,June,Prod214,"Own Brand",711.1
2020,June,Prod250,"Distribution",695.6
2020,June,Prod272,"Own Brand",645.6
2020,June,Prod263,"Distribution",617.2
2020,June,Prod275,"Own Brand",552.5
2020,June,Prod207,"Distribution",526.8
2020,June,Prod270,"Own Brand",524
2020,June,Prod056,"Own Brand",435.4
2020,June,Prod199,"Own Brand",433.3
2020,June,Prod103,"Own Brand",332.8
2020,June,Prod276,"Own Brand",316.5
2020,June,Prod257,"Own Brand",288.8
2020,June,Prod235,"Distribution",225.3
2020,June,Prod120,"Distribution",224.3
2020,June,Prod264,"Distribution",207.9
2020,June,Prod215,"Own Brand",54.6
2020,June,Prod219,"Distribution",38.8
2020,June,Prod118,"Distribution",10
2020,June,Prod221,"Distribution",3.4
2020,June,Prod273,"Own Brand",-6.2
2020,June,Prod137,"Own Brand",-10.7
2020,June,Prod135,"Own Brand",-12
2020,June,Prod274,"Own Brand",-34.6
2020,June,Prod223,"Own Brand",-71.4
2020,June,Prod218,"Distribution",-195.1
2020,June,Prod161,"Distribution",-221.6
2020,June,Prod011,"Own Brand",-257
2020,June,Prod205,"Distribution",-266.9
2020,June,Prod231,"Own Brand",-267.4
2020,June,Prod133,"Own Brand",-334.9
2020,June,Prod166,"Own Brand",-385.4
2020,June,Prod266,"Distribution",-636.1
2020,June,Prod249,"Distribution",-676.3
2020,June,Prod252,"Distribution",-796.9
2020,June,Prod131,"Distribution",-821.6
2020,June,Prod279,"Distribution",-903.3
2020,June,Prod228,"Own Brand",-931.7
2020,June,Prod149,"Own Brand",-981.2
2020,June,Prod065,"Own Brand",-1127.8
2020,June,Prod165,"Own Brand",-1135.3
2020,June,Prod092,"Own Brand",-1325.7
2020,June,Prod232,"Own Brand",-1470.4
2020,June,Prod128,"Distribution",-2587.1
2020,June,Prod113,"Distribution",-2631.7
2020,June,Prod055,"Own Brand",-3447
2020,June,Prod243,"Own Brand",-4019.4
2020,June,Prod147,"Distribution",-4040.6
2020,June,Prod267,"Distribution",-4952.4
2020,June,Prod117,"Distribution",-5058.5
2020,June,Prod251,"Distribution",-5471.2
2020,June,Prod018,"Own Brand",-5819.2
2020,June,Prod244,"Own Brand",-5869.3
2020,June,Prod145,"Distribution",-6192.7
2020,June,Prod209,"Own Brand",-6443.9
2020,June,Prod116,"Distribution",-6653.9
2020,June,Prod042,"Own Brand",-7170.6
2020,June,Prod146,"Distribution",-8385.2
2020,June,Prod058,"Own Brand",-8521.7
2020,June,Prod159,"Distribution",-10378
2020,June,Prod025,"Distribution",-16131.3
2020,June,Prod233,"Distribution",-16737
2020,June,Prod102,"Own Brand",-18354.3
2020,June,Prod024,"Distribution",-20005.7
2020,June,Prod210,"Own Brand",-21105.5
2020,June,Prod047,"Own Brand",-34800.6
2020,March,Prod233,"Distribution",90537.6
2020,March,Prod090,"Own Brand",54585
2020,March,Prod083,"Own Brand",47752.3
2020,March,Prod054,"Own Brand",46802
2020,March,Prod102,"Own Brand",41330
2020,March,Prod065,"Own Brand",40385.6
2020,March,Prod165,"Own Brand",36904.4
2020,March,Prod159,"Distribution",34730.1
2020,March,Prod018,"Own Brand",33527.1
2020,March,Prod219,"Distribution",32385.6
2020,March,Prod244,"Own Brand",30029.8
2020,March,Prod092,"Own Brand",30029.6
2020,March,Prod237,"Distribution",29692.4
2020,March,Prod129,"Distribution",25280.1
2020,March,Prod071,"Distribution",24707.5
2020,March,Prod113,"Distribution",23300.8
2020,March,Prod121,"Distribution",23049.7
2020,March,Prod206,"Distribution",21841.7
2020,March,Prod061,"Own Brand",18594.2
2020,March,Prod070,"Distribution",17706.5
2020,March,Prod025,"Distribution",16860.8
2020,March,Prod084,"Own Brand",15243.6
2020,March,Prod127,"Own Brand",13478.1
2020,March,Prod146,"Distribution",13437.6
2020,March,Prod098,"Own Brand",12794.3
2020,March,Prod132,"Distribution",12705
2020,March,Prod106,"Own Brand",10296.7
2020,March,Prod145,"Distribution",10035.5
2020,March,Prod122,"Own Brand",9476.4
2020,March,Prod260,"Own Brand",8920.5
2020,March,Prod124,"Own Brand",8497
2020,March,Prod131,"Distribution",8480.3
2020,March,Prod209,"Own Brand",8387.8
2020,March,Prod055,"Own Brand",8297.8
2020,March,Prod254,"Own Brand",7973.7
2020,March,Prod133,"Own Brand",7673.5
2020,March,Prod214,"Own Brand",7606.8
2020,March,Prod216,"Own Brand",6868
2020,March,Prod258,"Own Brand",6320.8
2020,March,Prod271,"Own Brand",4353.1
2020,March,Prod252,"Distribution",4197.6
2020,March,Prod041,"Own Brand",4148.6
2020,March,Prod250,"Distribution",4143.8
2020,March,Prod267,"Distribution",3461.2
2020,March,Prod058,"Own Brand",3006.5
2020,March,Prod228,"Own Brand",2844.8
2020,March,Prod088,"Own Brand",2359.4
2020,March,Prod279,"Distribution",2228.2
2020,March,Prod134,"Own Brand",2158
2020,March,Prod232,"Own Brand",1473.3
2020,March,Prod255,"Own Brand",1458.3
2020,March,Prod223,"Own Brand",1270.5
2020,March,Prod263,"Distribution",1160.2
2020,March,Prod249,"Distribution",1145
2020,March,Prod168,"Own Brand",1105.4
2020,March,Prod114,"Distribution",1025.9
2020,March,Prod137,"Own Brand",983.2
2020,March,Prod057,"Own Brand",944.1
2020,March,Prod149,"Own Brand",931.5
2020,March,Prod056,"Own Brand",928.2
2020,March,Prod268,"Own Brand",739
2020,March,Prod278,"Distribution",679.8
2020,March,Prod091,"Own Brand",619.6
2020,March,Prod241,"Own Brand",527.1
2020,March,Prod053,"Own Brand",472.6
2020,March,Prod266,"Distribution",454.7
2020,March,Prod205,"Distribution",449.1
2020,March,Prod147,"Distribution",434.3
2020,March,Prod042,"Own Brand",384.8
2020,March,Prod242,"Own Brand",370.5
2020,March,Prod238,"Own Brand",362.6
2020,March,Prod060,"Own Brand",362.1
2020,March,Prod005,"Own Brand",353.4
2020,March,Prod270,"Own Brand",286
2020,March,Prod166,"Own Brand",260.7
2020,March,Prod152,"Own Brand",233.3
2020,March,Prod231,"Own Brand",225.4
2020,March,Prod264,"Distribution",225.1
2020,March,Prod273,"Own Brand",204
2020,March,Prod276,"Own Brand",115.4
2020,March,Prod118,"Distribution",105
2020,March,Prod269,"Own Brand",44.3
2020,March,Prod167,"Own Brand",28.4
2020,March,Prod162,"Distribution",4.6
2020,March,Prod261,"Own Brand",0.7
2020,March,Prod274,"Own Brand",-12.3
2020,March,Prod199,"Own Brand",-23
2020,March,Prod182,"Own Brand",-25.8
2020,March,Prod275,"Own Brand",-69.9
2020,March,Prod208,"Own Brand",-105.6
2020,March,Prod140,"Own Brand",-131.8
2020,March,Prod207,"Distribution",-250.4
2020,March,Prod257,"Own Brand",-433.1
2020,March,Prod262,"Own Brand",-682.7
2020,March,Prod103,"Own Brand",-819
2020,March,Prod213,"Own Brand",-988.4
2020,March,Prod161,"Distribution",-1098.2
2020,March,Prod253,"Own Brand",-1134.5
2020,March,Prod236,"Distribution",-1154.6
2020,March,Prod218,"Distribution",-1399.8
2020,March,Prod059,"Own Brand",-1834.3
2020,March,Prod251,"Distribution",-2088.8
2020,March,Prod265,"Distribution",-2155.8
2020,March,Prod150,"Own Brand",-2361.2
2020,March,Prod110,"Distribution",-2819.2
2020,March,Prod135,"Own Brand",-3391
2020,March,Prod128,"Distribution",-3479.2
2020,March,Prod116,"Distribution",-4969.7
2020,March,Prod040,"Own Brand",-5271.3
2020,March,Prod210,"Own Brand",-5601.7
2020,March,Prod117,"Distribution",-6477.2
2020,March,Prod212,"Own Brand",-8882.4
2020,March,Prod227,"Own Brand",-9103.1
2020,March,Prod243,"Own Brand",-14100.7
2020,March,Prod024,"Distribution",-15510
2020,March,Prod221,"Distribution",-16101.9
2020,March,Prod220,"Distribution",-20124.8
2020,March,Prod215,"Own Brand",-20439.6
2020,March,Prod047,"Own Brand",-21604.4
2020,March,Prod234,"Distribution",-29168.2
2020,March,Prod089,"Own Brand",-30398
2020,March,Prod224,"Own Brand",-37455.6
2020,March,Prod046,"Own Brand",-40828.2
2020,March,Prod044,"Own Brand",-56188.4
2020,May,Prod215,"Own Brand",75356.8
2020,May,Prod146,"Distribution",62320.5
2020,May,Prod047,"Own Brand",55539.4
2020,May,Prod214,"Own Brand",43204.1
2020,May,Prod054,"Own Brand",37549
2020,May,Prod061,"Own Brand",33220.2
2020,May,Prod058,"Own Brand",32490.1
2020,May,Prod070,"Distribution",31573.9
2020,May,Prod206,"Distribution",31432.4
2020,May,Prod209,"Own Brand",30500.4
2020,May,Prod210,"Own Brand",28030.8
2020,May,Prod233,"Distribution",23607.3
2020,May,Prod131,"Distribution",23070.5
2020,May,Prod159,"Distribution",19382.8
2020,May,Prod237,"Distribution",16036.1
2020,May,Prod236,"Distribution",11630.4
2020,May,Prod092,"Own Brand",9839.7
2020,May,Prod121,"Distribution",8611.2
2020,May,Prod227,"Own Brand",7845.6
2020,May,Prod165,"Own Brand",7833.7
2020,May,Prod260,"Own Brand",5835.2
2020,May,Prod244,"Own Brand",5773.2
2020,May,Prod234,"Distribution",5618.7
2020,May,Prod254,"Own Brand",5039.8
2020,May,Prod271,"Own Brand",4201.3
2020,May,Prod129,"Distribution",3635.4
2020,May,Prod110,"Distribution",3628.2
2020,May,Prod065,"Own Brand",3286
2020,May,Prod167,"Own Brand",3246.2
2020,May,Prod258,"Own Brand",2833.5
2020,May,Prod055,"Own Brand",2760.7
2020,May,Prod090,"Own Brand",2464
2020,May,Prod241,"Own Brand",2189.5
2020,May,Prod053,"Own Brand",2032.2
2020,May,Prod219,"Distribution",1811.7
2020,May,Prod091,"Own Brand",1544.6
2020,May,Prod249,"Distribution",1522.6
2020,May,Prod265,"Distribution",1502.4
2020,May,Prod263,"Distribution",1315.1
2020,May,Prod124,"Own Brand",868.5
2020,May,Prod243,"Own Brand",840.6
2020,May,Prod266,"Distribution",809.4
2020,May,Prod207,"Distribution",772.7
2020,May,Prod025,"Distribution",712.7
2020,May,Prod149,"Own Brand",709.2
2020,May,Prod133,"Own Brand",639.8
2020,May,Prod220,"Distribution",638.7
2020,May,Prod221,"Distribution",577.2
2020,May,Prod228,"Own Brand",565.4
2020,May,Prod279,"Distribution",479.1
2020,May,Prod127,"Own Brand",446.6
2020,May,Prod046,"Own Brand",443.7
2020,May,Prod278,"Distribution",435.6
2020,May,Prod270,"Own Brand",350.4
2020,May,Prod257,"Own Brand",288.6
2020,May,Prod269,"Own Brand",264.1
2020,May,Prod251,"Distribution",248.9
2020,May,Prod045,"Own Brand",201.4
2020,May,Prod005,"Own Brand",174.2
2020,May,Prod103,"Own Brand",140.5
2020,May,Prod264,"Distribution",75.9
2020,May,Prod151,"Own Brand",56.8
2020,May,Prod238,"Own Brand",55.3
2020,May,Prod231,"Own Brand",53.3
2020,May,Prod089,"Own Brand",8.8
2020,May,Prod274,"Own Brand",-26.1
2020,May,Prod140,"Own Brand",-32.6
2020,May,Prod024,"Distribution",-71.2
2020,May,Prod232,"Own Brand",-74.3
2020,May,Prod204,"Distribution",-102.2
2020,May,Prod253,"Own Brand",-128.3
2020,May,Prod275,"Own Brand",-162.3
2020,May,Prod118,"Distribution",-165.8
2020,May,Prod218,"Distribution",-179.7
2020,May,Prod042,"Own Brand",-256.8
2020,May,Prod250,"Distribution",-290.1
2020,May,Prod205,"Distribution",-387.1
2020,May,Prod223,"Own Brand",-388.2
2020,May,Prod161,"Distribution",-393.4
2020,May,Prod208,"Own Brand",-429.2
2020,May,Prod122,"Own Brand",-458.4
2020,May,Prod113,"Distribution",-596.5
2020,May,Prod114,"Distribution",-600.5
2020,May,Prod273,"Own Brand",-623.3
2020,May,Prod116,"Distribution",-625.8
2020,May,Prod117,"Distribution",-858.3
2020,May,Prod135,"Own Brand",-887.5
2020,May,Prod170,"Own Brand",-1219.9
2020,May,Prod276,"Own Brand",-1233.6
2020,May,Prod255,"Own Brand",-1460.3
2020,May,Prod059,"Own Brand",-1796.3
2020,May,Prod134,"Own Brand",-2000.5
2020,May,Prod268,"Own Brand",-2015.5
2020,May,Prod252,"Distribution",-2189.6
2020,May,Prod084,"Own Brand",-3013.8
2020,May,Prod041,"Own Brand",-3295.7
2020,May,Prod137,"Own Brand",-4100.3
2020,May,Prod098,"Own Brand",-4233.2
2020,May,Prod145,"Distribution",-4417.8
2020,May,Prod128,"Distribution",-5281.2
2020,May,Prod267,"Distribution",-5828.2
2020,May,Prod216,"Own Brand",-6213.6
2020,May,Prod147,"Distribution",-7004.7
2020,May,Prod150,"Own Brand",-8432.8
2020,May,Prod212,"Own Brand",-11028.8
2020,May,Prod213,"Own Brand",-12590
2020,May,Prod132,"Distribution",-14385
2020,May,Prod262,"Own Brand",-14832.1
2020,May,Prod106,"Own Brand",-20815.1
2020,May,Prod040,"Own Brand",-38229.9
2020,May,Prod102,"Own Brand",-39322.4
2020,May,Prod071,"Distribution",-53358.2
2020,May,Prod072,"Distribution",-56399.4
2020,May,Prod018,"Own Brand",-76958.3
